source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Knufia,Sarcinomyces,fungi_209,fungi_196,0.404942581884958,0.00099474990888293,fungi_209|fungi_196,COPD,ff,0.404942581884958
Lentinula,Sarcinomyces,fungi_597,fungi_196,0.404942581884958,0.00099474990888293,fungi_597|fungi_196,COPD,ff,0.404942581884958
Marasmius,Sarcinomyces,fungi_592,fungi_196,0.558348112068865,1.9846990022554e-06,fungi_592|fungi_196,COPD,ff,0.558348112068865
Mortierella,Sarcinomyces,fungi_963,fungi_196,0.635653404114241,2.17976521277308e-08,fungi_963|fungi_196,COPD,ff,0.635653404114241
Nigrospora,Sarcinomyces,fungi_515,fungi_196,0.452851705232678,0.000194049271424301,fungi_515|fungi_196,COPD,ff,0.452851705232678
Podosphaera,Sarcinomyces,fungi_246,fungi_196,0.558348112068865,1.9846990022554e-06,fungi_246|fungi_196,COPD,ff,0.558348112068865
Capnodiales,Sarocladium,fungi_17,fungi_409,0.429176658811804,0.000448478006379815,fungi_17|fungi_409,COPD,ff,0.429176658811804
Hansfordia,Sarocladium,fungi_550,fungi_409,0.49458167948657,3.78659925632796e-05,fungi_550|fungi_409,COPD,ff,0.49458167948657
Neodeightonia,Sarocladium,fungi_12,fungi_409,0.411409673249244,0.000808905352182254,fungi_12|fungi_409,COPD,ff,0.411409673249244
Agaricomycetes_2,Schizophyllum,fungi_845,fungi_616,0.576380378465202,7.67881948693372e-07,fungi_845|fungi_616,COPD,ff,0.576380378465202
Amyloporia,Schizophyllum,fungi_725,fungi_616,0.411239274882176,0.000813368334427578,fungi_725|fungi_616,COPD,ff,0.411239274882176
Basidiomycota,Schizophyllum,fungi_559,fungi_616,0.487516825059606,5.06915853542012e-05,fungi_559|fungi_616,COPD,ff,0.487516825059606
Ceriporia,Schizophyllum,fungi_748,fungi_616,0.554127808136242,2.45895819084296e-06,fungi_748|fungi_616,COPD,ff,0.554127808136242
Coriolopsis,Schizophyllum,fungi_781,fungi_616,0.417604593318824,0.000660948415585061,fungi_781|fungi_616,COPD,ff,0.417604593318824
Earliella,Schizophyllum,fungi_783,fungi_616,0.443756648629588,0.000269664225097443,fungi_783|fungi_616,COPD,ff,0.443756648629588
Gloeophyllum,Schizophyllum,fungi_693,fungi_616,0.402737416880741,0.00106643058852884,fungi_693|fungi_616,COPD,ff,0.402737416880741
Grammothele,Schizophyllum,fungi_786,fungi_616,0.438905515349916,0.000320206638947163,fungi_786|fungi_616,COPD,ff,0.438905515349916
Heterochaete,Schizophyllum,fungi_649,fungi_616,0.473631690454767,8.83020629010023e-05,fungi_649|fungi_616,COPD,ff,0.473631690454767
Hydnochaete,Schizophyllum,fungi_699,fungi_616,0.433896369767255,0.000381336657913955,fungi_699|fungi_616,COPD,ff,0.433896369767255
Hyphodermella,Schizophyllum,fungi_769,fungi_616,0.407513361017005,0.000916694509073279,fungi_769|fungi_616,COPD,ff,0.407513361017005
Hyphodontia,Schizophyllum,fungi_712,fungi_616,0.550497967189982,2.94968247471772e-06,fungi_712|fungi_616,COPD,ff,0.550497967189982
Lentinus,Schizophyllum,fungi_788,fungi_616,0.464059145218547,0.000127707000058042,fungi_788|fungi_616,COPD,ff,0.464059145218547
Lyomyces,Schizophyllum,fungi_713,fungi_616,0.513492257311022,1.67907165478098e-05,fungi_713|fungi_616,COPD,ff,0.513492257311022
Meruliaceae,Schizophyllum,fungi_765,fungi_616,0.43725742724516,0.000339253677493101,fungi_765|fungi_616,COPD,ff,0.43725742724516
Pallidocercospora,Schizophyllum,fungi_43,fungi_616,0.425264633830326,0.000512095435823312,fungi_43|fungi_616,COPD,ff,0.425264633830326
Peniophora,Schizophyllum,fungi_816,fungi_616,0.514231346799888,1.62493468465197e-05,fungi_816|fungi_616,COPD,ff,0.514231346799888
Perenniporia,Schizophyllum,fungi_742,fungi_616,0.579913270590365,6.33260074156539e-07,fungi_742|fungi_616,COPD,ff,0.579913270590365
Peroneutypa,Schizophyllum,fungi_525,fungi_616,0.44782476398416,0.000233020854047972,fungi_525|fungi_616,COPD,ff,0.44782476398416
Phanerochaete,Schizophyllum,fungi_771,fungi_616,0.54826533000139,3.2955090141229e-06,fungi_771|fungi_616,COPD,ff,0.54826533000139
Phlebia,Schizophyllum,fungi_763,fungi_616,0.697321505311233,2.16170192857135e-10,fungi_763|fungi_616,COPD,ff,0.697321505311233
Polyporales,Schizophyllum,fungi_720,fungi_616,0.422943206402083,0.000553618765873232,fungi_720|fungi_616,COPD,ff,0.422943206402083
Psilocybe,Schizophyllum,fungi_621,fungi_616,0.462250422890788,0.000136761676158503,fungi_621|fungi_616,COPD,ff,0.462250422890788
Agaricomycetes_2,Schizoporaceae,fungi_845,fungi_711,0.466866444040798,0.000114738848271401,fungi_845|fungi_711,COPD,ff,0.466866444040798
Amyloporia,Schizoporaceae,fungi_725,fungi_711,0.753929866989117,9.88098491916389e-13,fungi_725|fungi_711,COPD,ff,0.753929866989117
Basidiomycota,Schizoporaceae,fungi_559,fungi_711,0.47386134449683,8.75120671870455e-05,fungi_559|fungi_711,COPD,ff,0.47386134449683
Clitopilus,Schizoporaceae,fungi_580,fungi_711,0.40397199419861,0.00102574585725712,fungi_580|fungi_711,COPD,ff,0.40397199419861
Coprinellus,Schizoporaceae,fungi_609,fungi_711,0.408541587727582,0.000887056285515442,fungi_609|fungi_711,COPD,ff,0.408541587727582
Coprinopsis,Schizoporaceae,fungi_610,fungi_711,0.441485282932498,0.000292343810817774,fungi_610|fungi_711,COPD,ff,0.441485282932498
Didymellaceae_2,Schizoporaceae,fungi_103,fungi_711,0.551377008548545,2.82307917753855e-06,fungi_103|fungi_711,COPD,ff,0.551377008548545
Fomitopsis,Schizoporaceae,fungi_732,fungi_711,0.510385314700203,1.9254928083301e-05,fungi_732|fungi_711,COPD,ff,0.510385314700203
Fuscoporia,Schizoporaceae,fungi_698,fungi_711,0.400403134869571,0.00114735407801558,fungi_698|fungi_711,COPD,ff,0.400403134869571
Gloeostereum,Schizoporaceae,fungi_569,fungi_711,0.4874582604103,5.08129563199233e-05,fungi_569|fungi_711,COPD,ff,0.4874582604103
Grammothele,Schizoporaceae,fungi_786,fungi_711,0.503111632655913,2.63952903454268e-05,fungi_786|fungi_711,COPD,ff,0.503111632655913
Hericiaceae,Schizoporaceae,fungi_811,fungi_711,0.552776874766758,2.63190661842216e-06,fungi_811|fungi_711,COPD,ff,0.552776874766758
Heterobasidion,Schizoporaceae,fungi_809,fungi_711,0.731913751903158,9.43334299563503e-12,fungi_809|fungi_711,COPD,ff,0.731913751903158
Heterochaete,Schizoporaceae,fungi_649,fungi_711,0.663982477150076,2.99268165804278e-09,fungi_649|fungi_711,COPD,ff,0.663982477150076
Hyphodermella,Schizoporaceae,fungi_769,fungi_711,0.731761386537686,9.57456336436735e-12,fungi_769|fungi_711,COPD,ff,0.731761386537686
Lentinus,Schizoporaceae,fungi_788,fungi_711,0.537693181032616,5.51153065808663e-06,fungi_788|fungi_711,COPD,ff,0.537693181032616
Lyomyces,Schizoporaceae,fungi_713,fungi_711,0.427594129473504,0.000473292350072541,fungi_713|fungi_711,COPD,ff,0.427594129473504
Meruliaceae,Schizoporaceae,fungi_765,fungi_711,0.726674281212221,1.5626611116204e-11,fungi_765|fungi_711,COPD,ff,0.726674281212221
Mycoacia,Schizoporaceae,fungi_762,fungi_711,0.54293542014368,4.28027324828051e-06,fungi_762|fungi_711,COPD,ff,0.54293542014368
Pallidocercospora,Schizoporaceae,fungi_43,fungi_711,0.551658716660279,2.78359397531958e-06,fungi_43|fungi_711,COPD,ff,0.551658716660279
Perenniporia,Schizoporaceae,fungi_742,fungi_711,0.426676420079779,0.000488247861569313,fungi_742|fungi_711,COPD,ff,0.426676420079779
Peroneutypa,Schizoporaceae,fungi_525,fungi_711,0.456236986318488,0.000171273002519623,fungi_525|fungi_711,COPD,ff,0.456236986318488
Phanerina,Schizoporaceae,fungi_770,fungi_711,0.712667119945051,5.70083980022673e-11,fungi_770|fungi_711,COPD,ff,0.712667119945051
Phanerochaetaceae,Schizoporaceae,fungi_776,fungi_711,0.494812563371136,3.75026496213238e-05,fungi_776|fungi_711,COPD,ff,0.494812563371136
Phanerochaete,Schizoporaceae,fungi_771,fungi_711,0.456372726259119,0.000170413075017084,fungi_771|fungi_711,COPD,ff,0.456372726259119
Phlebia,Schizoporaceae,fungi_763,fungi_711,0.46812652684883,0.000109321417915531,fungi_763|fungi_711,COPD,ff,0.46812652684883
Phomatospora,Schizoporaceae,fungi_479,fungi_711,0.512244273651502,1.77430302148451e-05,fungi_479|fungi_711,COPD,ff,0.512244273651502
Polyporales,Schizoporaceae,fungi_720,fungi_711,0.414994731057238,0.000719998347111783,fungi_720|fungi_711,COPD,ff,0.414994731057238
Psathyrella,Schizoporaceae,fungi_612,fungi_711,0.419192717105695,0.000627200631592828,fungi_612|fungi_711,COPD,ff,0.419192717105695
Psilocybe,Schizoporaceae,fungi_621,fungi_711,0.757557436517533,6.65911770170169e-13,fungi_621|fungi_711,COPD,ff,0.757557436517533
Schizophyllum,Schizoporaceae,fungi_616,fungi_711,0.456661552093032,0.0001685964904663,fungi_616|fungi_711,COPD,ff,0.456661552093032
Ganoderma,Schizoporaceae_2,fungi_741,fungi_717,0.605235898664174,1.48450723269633e-07,fungi_741|fungi_717,COPD,ff,0.605235898664174
Amyloporia,Scopuloides,fungi_725,fungi_764,0.403555992892249,0.00103929571942318,fungi_725|fungi_764,COPD,ff,0.403555992892249
Psilocybe,Scopuloides,fungi_621,fungi_764,0.431541845381309,0.000413592868824697,fungi_621|fungi_764,COPD,ff,0.431541845381309
Agaricomycetes,Serpula,fungi_560,fungi_664,0.489403511925934,4.69219355232475e-05,fungi_560|fungi_664,COPD,ff,0.489403511925934
Amyloporia,Serpula,fungi_725,fungi_664,0.434432537323159,0.000374319501420306,fungi_725|fungi_664,COPD,ff,0.434432537323159
Bjerkandera,Serpula,fungi_768,fungi_664,0.408497973342969,0.000888295648786341,fungi_768|fungi_664,COPD,ff,0.408497973342969
Crustodontia,Serpula,fungi_758,fungi_664,0.430073111446691,0.000434952493115315,fungi_758|fungi_664,COPD,ff,0.430073111446691
Fomitopsis,Serpula,fungi_732,fungi_664,0.466710920421738,0.000115424329920621,fungi_732|fungi_664,COPD,ff,0.466710920421738
Heterobasidion,Serpula,fungi_809,fungi_664,0.419235294055816,0.000626317778539498,fungi_809|fungi_664,COPD,ff,0.419235294055816
Heterochaete,Serpula,fungi_649,fungi_664,0.501692165374469,2.80476925713646e-05,fungi_649|fungi_664,COPD,ff,0.501692165374469
Hyphodermella,Serpula,fungi_769,fungi_664,0.419097673861074,0.000629175471318799,fungi_769|fungi_664,COPD,ff,0.419097673861074
Phanerina,Serpula,fungi_770,fungi_664,0.436052521513311,0.000353826608390229,fungi_770|fungi_664,COPD,ff,0.436052521513311
Psathyrella,Serpula,fungi_612,fungi_664,0.419507458100487,0.000620700909698568,fungi_612|fungi_664,COPD,ff,0.419507458100487
Psilocybe,Serpula,fungi_621,fungi_664,0.436919271938632,0.000343287275113902,fungi_621|fungi_664,COPD,ff,0.436919271938632
Schizoporaceae,Serpula,fungi_711,fungi_664,0.437416618861726,0.000337369807811516,fungi_711|fungi_664,COPD,ff,0.437416618861726
Auriculariales_2,Setophoma,fungi_654,fungi_145,0.461897559501041,0.00013859544715622,fungi_654|fungi_145,COPD,ff,0.461897559501041
Catabotrydaceae,Setophoma,fungi_375,fungi_145,0.43207411730665,0.000406090982274954,fungi_375|fungi_145,COPD,ff,0.43207411730665
Debaryomyces,Setophoma,fungi_309,fungi_145,0.512244273651502,1.77430302148451e-05,fungi_309|fungi_145,COPD,ff,0.512244273651502
Leptospora,Setophoma,fungi_137,fungi_145,0.417266175681934,0.000668349191863093,fungi_137|fungi_145,COPD,ff,0.417266175681934
Meyerozyma,Setophoma,fungi_312,fungi_145,0.712786444967237,5.64015500970072e-11,fungi_312|fungi_145,COPD,ff,0.712786444967237
Pseudolagarobasidium,Setophoma,fungi_723,fungi_145,0.411565555562781,0.000804841982227966,fungi_723|fungi_145,COPD,ff,0.411565555562781
Alfaria,Sistotremastrum,fungi_441,fungi_843,0.417266175681934,0.000668349191863093,fungi_441|fungi_843,COPD,ff,0.417266175681934
Antrodia,Sistotremastrum,fungi_726,fungi_843,0.485792872486615,5.43788009421675e-05,fungi_726|fungi_843,COPD,ff,0.485792872486615
Chaetothyriales_2,Sistotremastrum,fungi_211,fungi_843,0.447070902516358,0.000239446619576311,fungi_211|fungi_843,COPD,ff,0.447070902516358
Coniochaeta,Sistotremastrum,fungi_349,fungi_843,0.447070902516358,0.000239446619576311,fungi_349|fungi_843,COPD,ff,0.447070902516358
Coprinellus,Sistotremastrum,fungi_609,fungi_843,0.411283016980945,0.000812220544897269,fungi_609|fungi_843,COPD,ff,0.411283016980945
Crustodontia,Sistotremastrum,fungi_758,fungi_843,0.577204677084472,7.3426084168382e-07,fungi_758|fungi_843,COPD,ff,0.577204677084472
Fomes,Sistotremastrum,fungi_785,fungi_843,0.463559832592624,0.000130149931577339,fungi_785|fungi_843,COPD,ff,0.463559832592624
Gloeostereum,Sistotremastrum,fungi_569,fungi_843,0.417266175681934,0.000668349191863093,fungi_569|fungi_843,COPD,ff,0.417266175681934
Humicola,Sistotremastrum,fungi_492,fungi_843,0.417266175681934,0.000668349191863093,fungi_492|fungi_843,COPD,ff,0.417266175681934
Irpex,Sistotremastrum,fungi_752,fungi_843,0.62679148971676,3.89431598080137e-08,fungi_752|fungi_843,COPD,ff,0.62679148971676
Lyomyces,Sistotremastrum,fungi_713,fungi_843,0.455822111324879,0.000173926006182601,fungi_713|fungi_843,COPD,ff,0.455822111324879
Mycoacia,Sistotremastrum,fungi_762,fungi_843,0.472026045104046,9.40115187362256e-05,fungi_762|fungi_843,COPD,ff,0.472026045104046
Paraconiothyrium,Sistotremastrum,fungi_110,fungi_843,0.417266175681934,0.000668349191863093,fungi_110|fungi_843,COPD,ff,0.417266175681934
Perenniporia,Sistotremastrum,fungi_742,fungi_843,0.637513544195122,1.92524671760452e-08,fungi_742|fungi_843,COPD,ff,0.637513544195122
Phlebia,Sistotremastrum,fungi_763,fungi_843,0.470351765755318,0.0001003254127796,fungi_763|fungi_843,COPD,ff,0.470351765755318
Phlebiopsis,Sistotremastrum,fungi_772,fungi_843,0.531093037789204,7.53221489668832e-06,fungi_772|fungi_843,COPD,ff,0.531093037789204
Schizophyllum,Sistotremastrum,fungi_616,fungi_843,0.412792344271738,0.000773502329540321,fungi_616|fungi_843,COPD,ff,0.412792344271738
Amyloporia,Skeletocutis,fungi_725,fungi_737,0.657196660188469,4.90831242316858e-09,fungi_725|fungi_737,COPD,ff,0.657196660188469
Auriculariales,Skeletocutis,fungi_640,fungi_737,0.48308615039637,6.06706765302611e-05,fungi_640|fungi_737,COPD,ff,0.48308615039637
Cabalodontia,Skeletocutis,fungi_801,fungi_737,0.471044360212155,9.76676831370149e-05,fungi_801|fungi_737,COPD,ff,0.471044360212155
Fuscoporia,Skeletocutis,fungi_698,fungi_737,0.528607448943391,8.45810786831436e-06,fungi_698|fungi_737,COPD,ff,0.528607448943391
Heterobasidion,Skeletocutis,fungi_809,fungi_737,0.456889906037756,0.000167172835903617,fungi_809|fungi_737,COPD,ff,0.456889906037756
Hyphodermella,Skeletocutis,fungi_769,fungi_737,0.456313983242192,0.00017078473141785,fungi_769|fungi_737,COPD,ff,0.456313983242192
Lyomyces,Skeletocutis,fungi_713,fungi_737,0.440746650555462,0.000300086135767819,fungi_713|fungi_737,COPD,ff,0.440746650555462
Phanerina,Skeletocutis,fungi_770,fungi_737,0.429574009233248,0.000442436327920959,fungi_770|fungi_737,COPD,ff,0.429574009233248
Psilocybe,Skeletocutis,fungi_621,fungi_737,0.472179281769889,9.34523129629827e-05,fungi_621|fungi_737,COPD,ff,0.472179281769889
Schizoporaceae,Skeletocutis,fungi_711,fungi_737,0.473999124836301,8.70412408102705e-05,fungi_711|fungi_737,COPD,ff,0.473999124836301
Amyloporia,Skvortzovia,fungi_725,fungi_708,0.512244273651502,1.77430302148451e-05,fungi_725|fungi_708,COPD,ff,0.512244273651502
Bjerkandera,Skvortzovia,fungi_768,fungi_708,0.404556293967165,0.00100698336924809,fungi_768|fungi_708,COPD,ff,0.404556293967165
Clitopilus,Skvortzovia,fungi_580,fungi_708,0.409747835041246,0.000853392392065278,fungi_580|fungi_708,COPD,ff,0.409747835041246
Coniella,Skvortzovia,fungi_361,fungi_708,0.558348112068865,1.9846990022554e-06,fungi_361|fungi_708,COPD,ff,0.558348112068865
Coriolopsis,Skvortzovia,fungi_781,fungi_708,0.411451258252853,0.000807819548604982,fungi_781|fungi_708,COPD,ff,0.411451258252853
Cytospora,Skvortzovia,fungi_362,fungi_708,0.409770217683222,0.000852778804505405,fungi_362|fungi_708,COPD,ff,0.409770217683222
Fuscoporia,Skvortzovia,fungi_698,fungi_708,0.417266175681934,0.000668349191863093,fungi_698|fungi_708,COPD,ff,0.417266175681934
Heterobasidion,Skvortzovia,fungi_809,fungi_708,0.47916406817077,7.09862191805577e-05,fungi_809|fungi_708,COPD,ff,0.47916406817077
Heterochaete,Skvortzovia,fungi_649,fungi_708,0.43207411730665,0.000406090982274954,fungi_649|fungi_708,COPD,ff,0.43207411730665
Hymenochaete,Skvortzovia,fungi_700,fungi_708,0.424647756315473,0.000522844035809378,fungi_700|fungi_708,COPD,ff,0.424647756315473
Hyphodermella,Skvortzovia,fungi_769,fungi_708,0.470934251582832,9.80858299564069e-05,fungi_769|fungi_708,COPD,ff,0.470934251582832
Meruliaceae,Skvortzovia,fungi_765,fungi_708,0.46264116926833,0.000134757050239909,fungi_765|fungi_708,COPD,ff,0.46264116926833
Ochroconis,Skvortzovia,fungi_183,fungi_708,0.409747835041246,0.000853392392065278,fungi_183|fungi_708,COPD,ff,0.409747835041246
Pallidocercospora,Skvortzovia,fungi_43,fungi_708,0.54883621421596,3.20364431871667e-06,fungi_43|fungi_708,COPD,ff,0.54883621421596
Peroneutypa,Skvortzovia,fungi_525,fungi_708,0.46264116926833,0.000134757050239909,fungi_525|fungi_708,COPD,ff,0.46264116926833
Phanerina,Skvortzovia,fungi_770,fungi_708,0.701381125972868,1.53182355688841e-10,fungi_770|fungi_708,COPD,ff,0.701381125972868
Pseudocercospora,Skvortzovia,fungi_47,fungi_708,0.417288976489344,0.000667848216385547,fungi_47|fungi_708,COPD,ff,0.417288976489344
Psilocybe,Skvortzovia,fungi_621,fungi_708,0.4874582604103,5.08129563199233e-05,fungi_621|fungi_708,COPD,ff,0.4874582604103
Schizoporaceae,Skvortzovia,fungi_711,fungi_708,0.512244273651502,1.77430302148451e-05,fungi_711|fungi_708,COPD,ff,0.512244273651502
Antrodia,Solicoccozyma,fungi_726,fungi_906,0.586686987610164,4.34804761528795e-07,fungi_726|fungi_906,COPD,ff,0.586686987610164
Cyphellophora,Solicoccozyma,fungi_198,fungi_906,0.418270066644018,0.00064661161430779,fungi_198|fungi_906,COPD,ff,0.418270066644018
Cystofilobasidium,Solicoccozyma,fungi_897,fungi_906,0.470934251582832,9.80858299564069e-05,fungi_897|fungi_906,COPD,ff,0.470934251582832
Echria,Solicoccozyma,fungi_503,fungi_906,0.54883621421596,3.20364431871667e-06,fungi_503|fungi_906,COPD,ff,0.54883621421596
Microdochium,Solicoccozyma,fungi_529,fungi_906,0.479292858407788,7.06232731459977e-05,fungi_529|fungi_906,COPD,ff,0.479292858407788
Sistotremastrum,Solicoccozyma,fungi_843,fungi_906,0.447070902516358,0.000239446619576311,fungi_843|fungi_906,COPD,ff,0.447070902516358
Cryptococcus,Sordariomycetes,fungi_914,fungi_338,0.441829917627289,0.000288794150047789,fungi_914|fungi_338,COPD,ff,0.441829917627289
Mycosphaerellaceae,Sordariomycetes,fungi_29,fungi_338,0.485959939589327,5.4010927627246e-05,fungi_29|fungi_338,COPD,ff,0.485959939589327
Sarocladium,Sordariomycetes,fungi_409,fungi_338,0.545241183661234,3.8246197271441e-06,fungi_409|fungi_338,COPD,ff,0.545241183661234
Diatrypaceae,Sordariomycetes_2,fungi_526,fungi_555,0.438617622872029,0.000323461823850124,fungi_526|fungi_555,COPD,ff,0.438617622872029
Peroneutypa,Sordariomycetes_2,fungi_525,fungi_555,0.4453516419479,0.000254711958322718,fungi_525|fungi_555,COPD,ff,0.4453516419479
Hypocreales_fam_Incertae_sedis,Spegazzinia,fungi_405,fungi_113,0.567761600913062,1.21746499948117e-06,fungi_405|fungi_113,COPD,ff,0.567761600913062
Neodeightonia,Spegazzinia,fungi_12,fungi_113,0.689793333839262,4.03424627037907e-10,fungi_12|fungi_113,COPD,ff,0.689793333839262
Catenulostroma,Spiromastix,fungi_63,fungi_240,0.712786444967237,5.64015500970072e-11,fungi_63|fungi_240,COPD,ff,0.712786444967237
Neosetophoma,Spiromastix,fungi_138,fungi_240,0.46264116926833,0.000134757050239909,fungi_138|fungi_240,COPD,ff,0.46264116926833
Diatrypaceae,Sporobolomyces,fungi_526,fungi_888,0.403747293120343,0.00103304482156963,fungi_526|fungi_888,COPD,ff,0.403747293120343
Arthrinium,Stachybotryaceae,fungi_517,fungi_452,0.499712973569917,3.0512061035326e-05,fungi_517|fungi_452,COPD,ff,0.499712973569917
Chaetomium,Stachybotryaceae,fungi_488,fungi_452,0.404906896264101,0.000995874396376939,fungi_488|fungi_452,COPD,ff,0.404906896264101
Geosmithia,Stachybotryaceae,fungi_380,fungi_452,0.483350676378772,6.00273918562877e-05,fungi_380|fungi_452,COPD,ff,0.483350676378772
Hypsizygus,Stachybotryaceae,fungi_588,fungi_452,0.689793333839262,4.03424627037907e-10,fungi_588|fungi_452,COPD,ff,0.689793333839262
Neodeightonia,Stachybotryaceae,fungi_12,fungi_452,0.5,3.01426521187587e-05,fungi_12|fungi_452,COPD,ff,0.5
Phaeoacremonium,Stachybotryaceae,fungi_514,fungi_452,0.712786444967237,5.64015500970072e-11,fungi_514|fungi_452,COPD,ff,0.712786444967237
