MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF0572	Neis_high	0.0592323223357143	0.0406914709230769	1.45553271152481	0.541547262837053
VF0572	Neis_low	0.0522442714882155	0.0370126388264151	1.41141401976276	0.497141245656171
VF0276	Neis_high	0	0	1	0
VF0276	Neis_low	0.0726263814983165	0.565023932075472	0.128552246820841	-2.95957326924354
VF0225	Neis_high	0.0805403677571429	0.0415045168601399	1.94029399471305	0.956275267144146
VF0225	Neis_low	0.0212172701548822	0.00242551016603774	8.71573867803484	3.12362294111249
VF1063	Neis_high	0	0	1	0
VF1063	Neis_low	0.00134283108754209	0.00111063987924528	1.20719520391616	0.27165897928396
VF0311	Neis_high	0	0.00425535526573427	0.00234447059552929	-8.73652209984524
VF0311	Neis_low	0	0.00163382372830189	0.00608337732801209	-7.36091179296755
VF1043	Neis_high	0.0114036426535714	0.0164122937762238	0.69500904131286	-0.524896349033401
VF1043	Neis_low	0.0115260786531987	0.00332630292830189	3.45774316694626	1.7898307129554
VF0352	Neis_high	0	0.00532704302797203	0.0018736967170002	-9.0598968323529
VF0352	Neis_low	0	0.00342543438113208	0.00291084005414905	-8.42434871673202
VF1333	Neis_high	0.00410380485	0.00454102174475524	0.903929948201388	-0.145717122355763
VF1333	Neis_low	0.00243956783501683	0	244.956783501683	7.93638343399288
VF0024	Neis_high	0.0471049710785714	0.0252798142902098	1.86300186066651	0.897629115166836
VF0024	Neis_low	0.0300865729124579	0.0113784483207547	2.64272814564288	1.40202802425875
VF0143	Neis_high	1.09542176032143	1.30433919482517	0.839830134957267	-0.2518305387061
VF0143	Neis_low	1.43929577443098	1.78884907187925	0.804594278586153	-0.313666615791246
VF0997	Neis_high	0.036067145975	0.00463671556293706	7.76400997357295	2.95680197132502
VF0997	Neis_low	0.00555357076767677	0.00217277201132075	2.54885564723287	1.34984966958671
VF0586	Neis_high	0.0117025147214286	0.00617122304895105	1.89485391947087	0.922086630571337
VF0586	Neis_low	0.00135818615151515	0.00429907378490566	0.317512815934551	-1.65511326957873
VF0462	Neis_high	0.00391043251428571	0.00267680465384615	1.45914311584715	0.545121392780822
VF0462	Neis_low	0.000202895808080808	0.00333296757735849	0.0636846763105707	-3.97290991415746
VF0746	Neis_high	0	0.000383502283216783	0.0254128131563875	-5.29830010158829
VF0746	Neis_low	0.00509187544444444	0.00332799654716981	1.52842442235903	0.612045215500259
VF0277	Neis_high	0.00557024205714286	0.000964491601398601	5.72631108275744	2.51760604710303
VF0277	Neis_low	0.00196785056902357	0.0156730102716981	0.126114217535956	-2.98719716725942
VF0279	Neis_high	0.319329489432143	0.19242523765035	1.65946472866043	0.730717965766042
VF0279	Neis_low	0.685666390909091	0.872379203532076	0.785975328595272	-0.34744406722775
VF0002	Neis_high	0.0996738355035714	0.0183764884405594	5.4215809520036	2.43871360785846
VF0002	Neis_low	0.0118196228585859	0.0186651655811321	0.633441390770724	-0.658716954852055
VF0463	Neis_high	0.199430698092857	0.215695713685315	0.924596269080818	-0.113104553846562
VF0463	Neis_low	0.2816917993367	0.388459184369811	0.725158675825696	-0.463631381443485
VF1072	Neis_high	0	0.011803785041958	0.000846468762084618	-10.2062555513779
VF1072	Neis_low	0.00470218254545455	0.0260251598641509	0.180993032884848	-2.46599393136858
VF0362	Neis_high	0	0.00507955030769231	0.00196481012966628	-8.99139438094353
VF0362	Neis_low	0.00372004846464646	0.00595557202641509	0.62526249756605	-0.677466106021506
VF1237	Neis_high	0.05572757705	0.0541343417132867	1.0294257033385	0.041839710210061
VF1237	Neis_low	0.0761464269461279	0.0425024285924528	1.79139205798391	0.84108111521877
VF0336	Neis_high	0	0.00392261468881119	0.00254283747361554	-8.61934503006703
