MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
ARG111	Neis_low	0.00109934743098446	0.000737239482733554	1.48459423868535	0.570068675250324
ARG112	Neis_high	0.0019201849727452	0.00181496151404257	1.05765790560128	0.0808730700793592
ARG112	Neis_low	0.00120551017684488	0.00111760058799335	1.0779616380016	0.108305837042527
ARG113	Neis_high	0.00383317802743402	0.00432456858748508	0.88663449426782	-0.173588603643976
ARG113	Neis_low	0.00297762993931209	0.00319804127314435	0.931294109063559	-0.102691242161865
ARG114	Neis_high	0.000470281846277114	0.000279874919464811	1.65685892095752	0.728450764478481
ARG114	Neis_low	0.000312117992447202	0.000212386537916308	1.44845994485704	0.534519789437366
ARG115	Neis_high	0.000597689187787775	0.000623630798234955	0.959058791776784	-0.060308837511524
ARG115	Neis_low	0.000601993032248841	0.000629890006717368	0.956403484699444	-0.0643087083034761
ARG116	Neis_high	0.000269096046937278	0.0001004915293572	2.52594971362019	1.33682591836818
ARG116	Neis_low	0.000241517467229166	0.000223368496371185	1.07776958389925	0.108048777629033
ARG117	Neis_high	0.000359682507478372	0.000290586620362291	1.22987013537995	0.298505986349396
ARG117	Neis_low	0.000189082095902124	0.000168694212471632	1.11409369754339	0.155870571364392
ARG118	Neis_high	6.64294780702875e-06	9.21380044003573e-06	0.86619759890656	-0.207231921616492
ARG118	Neis_low	2.28543290971208e-06	5.92747688216045e-07	1.15979661475172	0.213871832408609
ARG119	Neis_high	4.69660626267963e-06	1.15621513232403e-05	0.681592761425398	-0.553018080789477
ARG119	Neis_low	1.56856362708693e-05	9.46123768073784e-07	2.34655087180594	1.23054173746253
ARG12	Neis_high	0	1.68175884231092e-05	0.372889606709857	-1.42317950844116
ARG12	Neis_low	0	6.73611439267008e-06	0.597510256286232	-0.742964617666292
ARG120	Neis_high	0.000110159989941188	5.40620546968599e-05	1.87568117366484	0.907414620890091
ARG120	Neis_low	0.000108248285756786	0.000164211000096333	0.678764749019285	-0.559016453011544
ARG121	Neis_high	1.01062174746469e-06	0	1.10106217474647	0.138895937263577
ARG121	Neis_low	1.92287018564002e-06	5.38841913625056e-06	0.774794998763276	-0.368113453391611
ARG122	Neis_high	2.14738845698366e-06	2.24976014370467e-06	0.991642963982962	-0.0121073158161181
ARG122	Neis_low	5.87806555556383e-06	2.88205040497095e-05	0.409012349124371	-1.28978369242564
ARG123	Neis_high	4.97272649937334e-05	1.98495644139133e-05	2.00094259887738	1.00067978118531
ARG123	Neis_low	0.000253514072582782	9.84440743311629e-05	2.42995363470088	1.28092878641325
ARG124	Neis_high	0.000100851038290617	1.54747028277135e-05	4.351416345867	2.12148506132362
ARG124	Neis_low	3.32767058218024e-05	7.5642621380033e-05	0.505317388987489	-0.98473826803982
ARG125	Neis_high	0.0357334675100151	0.0364661401864836	0.979913645667477	-0.0292734767376091
ARG125	Neis_low	0.045515508235803	0.0457412228290943	0.995066479553245	-0.00713518077088237
ARG126	Neis_high	0.0287141795140929	0.0259227531075538	1.10764095871202	0.147490308256042
ARG126	Neis_low	0.0406821904448231	0.0389148556364451	1.04540376012913	0.0640602535341154
ARG127	Neis_high	0.0141834654955454	0.0149286188353774	0.950118993727365	-0.0738198857492888
ARG127	Neis_low	0.0238115103060634	0.0232269088384915	1.02515831480148	0.0358467217719123
ARG128	Neis_high	0.000151685701670665	3.22807124883526e-05	3.82410068693155	1.93512050936063
ARG128	Neis_low	0.000121924614907038	2.45498721852731e-05	3.81838214044886	1.93296149366436
ARG129	Neis_high	9.49651758556654e-05	0.000383262822257532	0.266908464047303	-1.90558303876884
ARG129	Neis_low	0.00197680948068854	4.74718610509739e-05	34.5701260470123	5.1114539587442
ARG13	Neis_high	0.000131567919569995	0.000186168846817855	0.721663617166706	-0.470601572084767
ARG13	Neis_low	2.06871632452688e-05	0.000137125391711691	0.208578294258029	-2.26133906356675
ARG130	Neis_high	0.013264969308941	0.00955087475787567	1.38846806857352	0.473493999021837
ARG130	Neis_low	0.0129139410653228	0.0157492729922612	0.820084852370364	-0.286154904960724
ARG131	Neis_high	2.23859653227474e-06	0	1.22385965322747	0.291438125676072
ARG131	Neis_low	1.26878262876359e-05	6.47133165849624e-06	1.37741299598767	0.461961194134894
ARG132	Neis_high	0.000550992740011662	9.99013897527443e-05	5.10450997274721	2.35177247063881
ARG132	Neis_low	0.00023186383293548	0.000107559997697336	2.05736507037172	1.04079781646037
ARG133	Neis_high	0.000163340806108983	8.0711950629813e-05	1.91089272036901	0.934246786093461
ARG133	Neis_low	7.09833751737686e-05	3.29026212490887e-05	1.88760902751341	0.916559976310686
ARG134	Neis_high	0.000722731715903043	0.000410362443291878	1.74309510184827	0.801651283876658
ARG134	Neis_low	0.000589292905725315	0.00046739373359592	1.25534305029771	0.328081666433903
ARG135	Neis_high	8.78185951754219e-05	7.01600913531477e-05	1.22029046529499	0.287224592839952
ARG135	Neis_low	0.000183934731473796	0.000179904296406503	1.02122350649016	0.0302986511483864
